0.0,0.9944294458803018
1.0,0.9949080331040381
2.0,0.995375550195915
3.0,0.9958320847608774
4.0,0.9962777231068396
5.0,0.9967125541241798
6.0,0.9971366646136034
7.0,0.9975501408363081
8.0,0.9979530708506574
9.0,0.9983455413882417
10.0,0.9987276386290347
11.0,0.9990994497570911
12.0,0.9994610613971667
13.0,0.999812559609757
14.0,1.0001540306669257
15.0,1.0004855610496877
16.0,1.000807235879966
17.0,1.001119141262301
18.0,1.0014213627157527
19.0,1.0017139859517166
20.0,1.001997096088698
21.0,1.0022707776492805
22.0,1.0025351169011323
23.0,1.0027901971597846
24.0,1.0030361034797706
25.0,1.0032729203043578
26.0,1.003500731460447
27.0,1.0037196217215731
28.0,1.0039296744557475
29.0,1.0041309731855894
30.0,1.0043236008058125
31.0,1.0045076411430127
32.0,1.0046831766037738
33.0,1.004850289739307
34.0,1.0050090640192648
35.0,1.0051595814887835
36.0,1.005301923539822
37.0,1.0054361716921134
38.0,1.0055624091683433
39.0,1.0056807161744175
40.0,1.0057911738195489
41.0,1.005893863333162
42.0,1.005988864494307
43.0,1.0060762595450887
44.0,1.0061561269159014
45.0,1.006228546711501
46.0,1.006293599145386
47.0,1.006351363739465
48.0,1.0064019185553654
49.0,1.006445343311335
50.0,1.0064817170382279
51.0,1.006511116503128
52.0,1.0065336209177147
53.0,1.006549308007881
54.0,1.0065582547941165
55.0,1.0065605391706947
56.0,1.0065562367476506
57.0,1.0065454255703454
58.0,1.0065281814002844
59.0,1.0065045808607918
60.0,1.0064746990698328
61.0,1.0064386112093207
62.0,1.0063963933187825
63.0,1.006348119920823
64.0,1.0062938656105118
65.0,1.0062337050283365
66.0,1.0061677120947854
67.0,1.0060959592103444
68.0,1.0060185219698698
69.0,1.0059354713066344
70.0,1.0058468821274706
71.0,1.0057528246787186
72.0,1.005653372388373
73.0,1.0055485971556837
74.0,1.0054385701393784
75.0,1.005323362534715
76.0,1.0052030447907585
77.0,1.0050776881790389
78.0,1.004947362428155
79.0,1.0048121373086507
80.0,1.0046720826135571
81.0,1.0045272681720154
82.0,1.0043777614799911
83.0,1.0042236324191687
84.0,1.0040649485372797
85.0,1.0039017774097971
86.0,1.003734187413211
87.0,1.003562245379178
88.0,1.0033860181562875
89.0,1.003205571827233
90.0,1.0030209732746158
91.0,1.0028322878258218
92.0,1.0026395808250306
93.0,1.002442918408842
94.0,1.0022423643768006
95.0,1.0020379833198205
96.0,1.0018298398363694
97.0,1.0016179977514006
98.0,1.0014025193268994
99.0,1.001183468398068
100.0,1.0009609080202375
101.0,1.000734899685371
102.0,1.0005055056707293
103.0,1.0002727882538014
104.0,1.0000368073640775
105.0,0.9997976244954779
106.0,0.9995553011393268
107.0,0.9993098956546999
108.0,0.9990614695259854
109.0,0.9988100811033622
110.0,0.998555789515015
111.0,0.998298654662984
112.0,0.9980387333159375
113.0,0.9977760845788789
114.0,0.9975107652027603
115.0,0.9972428327135359
116.0,0.9969723446218379
117.0,0.9966993568697515
118.0,0.9964239253849109
119.0,0.9961461068629707
120.0,0.9958659556468367
121.0,0.9955835276255752
122.0,0.9952988763321234
123.0,0.995012056846897
124.0,0.9947231234532297
125.0,0.9944321288575447
126.0,0.9941391265296983
127.0,0.9938441699272386
128.0,0.9935473101466762
129.0,0.9932485998250983
130.0,0.9929480915835267
131.0,0.9926458349048576
132.0,0.9923418815947933
133.0,0.9920362826522723
134.0,0.9917290882841446
135.0,0.9914203471190179
136.0,0.9911101093177733
137.0,0.9907984242388009
138.0,0.9904853396755471
139.0,0.9901709041674008
140.0,0.9898551662316221
141.0,0.9895381728057023
142.0,0.98921997081769
143.0,0.9889006079291314
144.0,0.9885801294667914
145.0,0.9882585814940643
146.0,0.987936010844783
147.0,0.9876124612038587
148.0,0.987287978568793
149.0,0.9869626065924823
150.0,0.9866363904448856
151.0,0.9863093721723672
152.0,0.9859815968912785
153.0,0.9856531066003605
154.0,0.9853239432639951
155.0,0.984994150387573
156.0,0.9846637691130408
157.0,0.9843328413256757
158.0,0.9840014073511356
159.0,0.9836695082521707
160.0,0.9833371835270173
161.0,0.9830044749618053
162.0,0.982671420447084
163.0,0.982338059408346
164.0,0.9820044312259552
165.0,0.9816705737178731
166.0,0.9813365246781413
167.0,0.9810023226407296
168.0,0.980668004571525
169.0,0.9803336066488768
170.0,0.979999165767814
171.0,0.9796647180583673
172.0,0.9793302988327144
173.0,0.9789959441490582
174.0,0.9786616885170669
175.0,0.9783275671598807
176.0,0.9779936137615423
177.0,0.9776598619661886
178.0,0.9773263453942909
179.0,0.9769930968735813
180.0,0.9766601491996744
181.0,0.976327535913096
182.0,0.9759952866880619
183.0,0.9756634350190035
184.0,0.9753320112943025
185.0,0.9750010466480866
186.0,0.9746705706467186
187.0,0.9743406143893504
188.0,0.9740112066109331
189.0,0.97368237759905
190.0,0.9733541552780437
191.0,0.9730265691048625
192.0,0.9726996461943962
193.0,0.9723734151838508
194.0,0.9720479039228239
195.0,0.9717231379210336
196.0,0.9713991449872946
197.0,0.9710759513340362
198.0,0.9707535832091345
199.0,0.9704320644897233
200.0,0.9701114221274059
201.0,0.9697916807129474
202.0,0.9694728633358901
203.0,0.9691549960893813
204.0,0.9688381004624049
205.0,0.9685222017456114
206.0,0.9682073214045257
207.0,0.9678934823778559
208.0,0.9675807075979618
209.0,0.9672690177031069
210.0,0.9669584355910401
211.0,0.9666489810657438
212.0,0.9663406746903938
213.0,0.9660335385357885
214.0,0.965727590845894
215.0,0.9654228521087599
216.0,0.9651193412995309
