1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,71428571428571	5	450	1,08571428571429
3	22	9	3,76623376623377	5	990	1,50649350649351
4	29	12	4,79064039408867	5	1740	1,91625615763547
5	36	15	5,8047619047619	5	2700	2,32190476190476
6	43	18	6,81395348837209	6	4644	2,27131782945736
7	50	21	7,82040816326531	7	7350	2,23440233236152
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
1	8	3	1,53571428571429	5	120	0,614285714285714
2	15	6	2,58095238095238	6	540	0,86031746031746
3	22	6	3,03896103896104	6	792	1,01298701298701
4	29	6	3,29064039408867	6	1044	1,09688013136289
5	36	6	3,44920634920635	6	1296	1,14973544973545
6	43	6	3,55813953488372	6	1548	1,18604651162791
7	50	6	3,63755102040816	7	2100	1,03930029154519
